Id,Status,Pole Class,Borough,X Coord.,Y Coord.,Latitude,Longitude,Zipcode
22467,Approved,CITY,Staten_Island,934738,142283,40.5570715,-74.1781808,10312
22466,Approved,CITY,Staten_Island,938064,142160,40.5567518,-74.1662106,10312
22465,Approved,CITY,Staten_Island,938691,141928,40.5561182,-74.1639526,10308
22464,Approved,CITY,Staten_Island,935801,141756,40.5556308,-74.1743516,10312
22463,Approved,CITY,Staten_Island,939031,141430,40.5547531,-74.1627257,10308
22462,Approved,CITY,Staten_Island,933717,140843,40.5531132,-74.1818443,10312
22461,Approved,CITY,Staten_Island,940352,155827,40.5942766,-74.1580655,10314
22460,Approved,CITY,Staten_Island,939820,155647,40.5937799,-74.1599799,10314
22459,Approved,CITY,Staten_Island,939755,140696,40.552742,-74.1601155,10308
22457,Approved,CITY,Staten_Island,942636,152893,40.5862344,-74.1498233,10314
22456,Approved,CITY,Staten_Island,934527,141274,40.5543008,-74.1789327,10312
22455,Approved,CITY,Staten_Island,935450,140042,40.5509243,-74.1756023,10312
22454,Approved,CITY,Staten_Island,937071,139306,40.5489129,-74.1697642,10312
22453,Approved,CITY,Staten_Island,935805,139358,40.5490488,-74.17432,10312
22452,Approved,CITY,Staten_Island,936096,138605,40.5469835,-74.1732675,10312
22451,Approved,CITY,Staten_Island,941442,138576,40.5469314,-74.1540314,10308
22450,Approved,CITY,Staten_Island,941927,151971,40.5837003,-74.1523701,10314
22449,Approved,CITY,Staten_Island,938328,134194,40.534888,-74.1652064,10312
22448,Approved,CITY,Staten_Island,940894,154594,40.5908949,-74.1561059,10314
22447,Approved,CITY,Staten_Island,946200,145298,40.5654036,-74.1369491,10306
22446,Approved,CITY,Staten_Island,944460,144871,40.564224,-74.1432091,10306
22445,Approved,CITY,Staten_Island,943241,144645,40.5635981,-74.1475951,10308
22444,Approved,CITY,Staten_Island,944239,143283,40.5598642,-74.1439951,10308
22443,Approved,CITY,Staten_Island,945425,141270,40.5543442,-74.1397153,10306
22441,Approved,CITY,Staten_Island,940933,152522,40.5852079,-74.1559522,10314
22440,Approved,CITY,Staten_Island,941691,153548,40.5880277,-74.1532297,10314
22439,Approved,CITY,Staten_Island,949115,158671,40.6021219,-74.126527,10314
22438,Approved,CITY,Queens,1001813,210912,40.7455638,-73.9366166,11101
22437,Approved,CITY,Queens,1030853,196706,40.7064665,-73.8319121,11415
22434,Approved,CITY,Brooklyn,977551,167621,40.6267549,-74.0241331,11209
22433,Proposed,CITY,Queens,1018553,190087,40.6883552,-73.8763094,11208
22432,Approved,CITY,Queens,1013221,188216,40.6832388,-73.8955437,11207
22431,Approved,CITY,Brooklyn,1012561,183043,40.6690422,-73.8979451,11207
22430,Approved,CITY,Queens,1008680,219079,40.7679638,-73.9118045,11103
22429,Proposed,CITY,Brooklyn,1012503,181747,40.6654851,-73.8981596,11207
22427,Approved,CITY,Queens,1014708,194773,40.7012312,-73.8901526,11385
22426,Approved,CITY,Queens,1005848,217476,40.7635714,-73.9220335,11106
22425,Approved,CITY,Queens,1012242,194488,40.7004571,-73.8990475,11385
22419,Proposed,CITY,Brooklyn,1011330,181176,40.6639215,-73.9023901,11212
22418,Approved,CITY,Queens,1037508,194599,40.7006458,-73.8079256,11435
22417,Proposed,CITY,Brooklyn,1002142,193599,40.6980432,-73.9354752,11206
22416,Approved,CITY,Brooklyn,1006592,186921,40.6797035,-73.9194492,11233
22415,Approved,CITY,Brooklyn,1003444,192493,40.6950047,-73.9307829,11221
22414,Approved,CITY,Brooklyn,1010485,181238,40.6640943,-73.9054356,11212
22413,Approved,CITY,Brooklyn,1009683,182417,40.6673327,-73.908322,11212
22412,Approved,CITY,Brooklyn,1009658,180097,40.6609649,-73.9084209,11212
22411,Approved,CITY,Brooklyn,1009427,178261,40.6559261,-73.9092603,11212
22410,Approved,CITY,Brooklyn,1008230,183251,40.6696259,-73.9135567,11212
22409,Approved,CITY,Brooklyn,1010600,183613,40.6706128,-73.9050118,11212
22408,Approved,CITY,Brooklyn,1010923,178040,40.6553152,-73.9038695,11212
22407,Proposed,CITY,Brooklyn,1009023,186270,40.6779102,-73.9106869,11233
22405,Approved,CITY,Brooklyn,980725,174526,40.6457095,-74.0127024,11220
22404,Proposed,CITY,Brooklyn,979736,171959,40.6386631,-74.0162646,11220
22402,Approved,CITY,Brooklyn,996539,195059,40.7020601,-73.9556789,11211
22401,Approved,CITY,Brooklyn,996558,206818,40.7343357,-73.9555889,11222
22400,Approved,CITY,Queens,1019211,195955,40.7044589,-73.8739064,11385
22399,Approved,CITY,Brooklyn,999181,169281,40.6313012,-73.9462075,11210
22398,Approved,CITY,Queens,1016740,195889,40.7042871,-73.8828188,11385
22397,Approved,CITY,Queens,1017016,195030,40.7019284,-73.8818275,11385
22396,Approved,CITY,Queens,1015271,195375,40.7028816,-73.8881194,11385
22395,Approved,CITY,Queens,1014144,195024,40.7019221,-73.8921856,11385
22394,Approved,CITY,Queens,1014046,192694,40.6955271,-73.8925493,11385
22393,Approved,CITY,Queens,1012987,196180,40.7050988,-73.8963534,11385
22392,Approved,CITY,Queens,1012546,194042,40.699232,-73.897953,11385
22391,Approved,CITY,Queens,1010775,193414,40.6975137,-73.9043424,11385
22390,Approved,CITY,Queens,1010970,194442,40.7003348,-73.9036351,11385
22389,Approved,CITY,Queens,1007797,197342,40.7083036,-73.9150683,11385
22388,Proposed,CITY,Queens,1021997,201099,40.7185665,-73.8638293,11374
22387,Approved,CITY,Queens,1020159,202016,40.7210911,-73.8704549,11379
22386,Approved,CITY,Queens,1020049,201465,40.7195791,-73.8708546,11379
22385,Approved,CITY,Queens,1020290,199156,40.7132405,-73.8699976,11379
22384,Approved,CITY,Queens,1018695,198336,40.7109962,-73.8757552,11379
22383,Proposed,CITY,Queens,1018555,202175,40.7215338,-73.8762406,11379
22382,Proposed,CITY,Queens,1017867,201470,40.7196014,-73.8787262,11379
22381,Approved,CITY,Queens,1017139,200445,40.7167908,-73.8813575,11379
22380,Approved,CITY,Queens,1014479,198848,40.7124169,-73.8909602,11379
22379,Approved,CITY,Queens,1015580,200279,40.7163408,-73.8869821,11379
22378,Approved,CITY,Queens,1013594,198393,40.711171,-73.8941545,11379
22377,Approved,CITY,Queens,1012789,196712,40.7065597,-73.8970653,11385
22376,Approved,CITY,Queens,1010297,196323,40.7054997,-73.906055,11385
22375,Approved,CITY,Queens,1009566,198810,40.712328,-73.9086822,11385
22374,Approved,CITY,Queens,1008940,195413,40.7030058,-73.9109527,11385
22373,Approved,CITY,Brooklyn,1000501,177776,40.6546158,-73.9414314,11203
22372,Approved,CITY,Brooklyn,996304,179094,40.6582401,-73.956555,11225
22371,Approved,CITY,Brooklyn,995400,177083,40.6527215,-73.9598166,11226
22370,Approved,CITY,Brooklyn,995461,205968,40.7320041,-73.9595486,11222
22369,Approved,CITY,Queens,1021682,211046,40.7458698,-73.8649103,11368
22368,Approved,CITY,Queens,1002046,207779,40.7369641,-73.935784,11101
22367,Approved,CITY,Brooklyn,1005530,181483,40.66478,-73.9232952,11212
22366,Approved,CITY,Queens,1020369,211020,40.7458039,-73.869649,11373
22365,Approved,CITY,Queens,1020228,207242,40.7354349,-73.870178,11373
22364,Approved,CITY,Queens,1018875,214925,40.7565281,-73.8750206,11372
22363,Approved,CITY,Brooklyn,999249,178128,40.6555842,-73.9459428,11203
22362,Approved,CITY,Queens,1018540,209894,40.7427206,-73.8762554,11373
22361,Approved,CITY,Queens,1017380,207843,40.7370956,-73.8804517,11373
22360,Approved,CITY,Queens,1016174,206665,40.7338667,-73.8848091,11373
22359,Approved,CITY,Queens,1015387,211096,40.7460315,-73.8876283,11373
22358,Approved,CITY,Queens,1014432,204625,40.7282735,-73.8911039,11378
22357,Approved,CITY,Queens,1013610,207838,40.7370952,-73.8940556,11377
22356,Approved,CITY,Queens,1013116,210043,40.743149,-73.8958287,11377
22355,Approved,CITY,Queens,1013082,204872,40.728956,-73.8959736,11378
22354,Approved,CITY,Queens,1012356,209082,40.7405137,-73.8985754,11377
22353,Approved,CITY,Queens,1012554,207770,40.736912,-73.8978664,11377
22352,Approved,CITY,Queens,1012210,207311,40.7356532,-73.8991096,11377
22351,Approved,CITY,Queens,996586,208948,40.740182,-73.955484,11101
22350,Approved,CITY,Queens,1011237,209411,40.7414202,-73.9026122,11377
22349,Approved,CITY,Brooklyn,994246,196233,40.7052853,-73.963947,11249
22348,Approved,CITY,Brooklyn,997627,195909,40.7043916,-73.9517533,11206
22347,Approved,CITY,Brooklyn,1009736,193566,40.697934,-73.9080888,11385
22346,Approved,CITY,Brooklyn,999755,177146,40.6528879,-73.9441214,11203
22345,Proposed,CITY,Brooklyn,999460,182092,40.6664641,-73.9451734,11213
22344,Proposed,CITY,Brooklyn,999350,181247,40.664145,-73.9455718,11225
22343,Proposed,CITY,Brooklyn,996495,182955,40.6688374,-73.9558596,11225
22342,Approved,CITY,Brooklyn,1004930,183035,40.6690413,-73.9254532,11233
22341,Proposed,CITY,Brooklyn,1000348,182160,40.6666492,-73.9419724,11213
22340,Proposed,CITY,Brooklyn,1001094,181776,40.6655938,-73.9392843,11213
22339,Approved,CITY,Brooklyn,995105,180138,40.6611072,-73.9608748,11225
22338,Approved,CITY,Brooklyn,1006603,190143,40.6885471,-73.9193988,11221
22337,Approved,CITY,Brooklyn,1003602,192082,40.6938763,-73.9302143,11221
22336,Approved,CITY,Brooklyn,1003835,188852,40.6850102,-73.9293835,11221
22335,Approved,CITY,Brooklyn,1001814,191209,40.6914838,-73.9366644,11221
22334,Approved,CITY,Brooklyn,999246,192075,40.6938655,-73.9459226,11206
22333,Approved,CITY,Brooklyn,997343,191136,40.6912912,-73.9527869,11205
22332,Proposed,CITY,Brooklyn,996787,190073,40.6883743,-73.9547938,11216
22331,Proposed,CITY,Brooklyn,997048,188364,40.6836831,-73.9538559,11216
22330,Approved,CITY,Brooklyn,1003622,199519,40.7142891,-73.9301208,11237
22329,Approved,CITY,Brooklyn,1002402,200544,40.717105,-73.9345189,11211
22328,Approved,CITY,Brooklyn,1002113,196526,40.7060772,-73.9355721,11206
22327,Approved,CITY,Brooklyn,1001027,200146,40.7160153,-73.93948,11211
22326,Approved,CITY,Brooklyn,1001176,195830,40.7041686,-73.9389534,11206
22325,Proposed,CITY,Brooklyn,1000611,194455,40.7003957,-73.9409945,11206
22324,Approved,CITY,Brooklyn,996476,194293,40.6999577,-73.9559075,11206
22323,Approved,CITY,Queens,1011138,204761,40.7286574,-73.902988,11378
22322,Approved,CITY,Queens,999749,211196,40.7463472,-73.9440647,11101
22321,Approved,CITY,Queens,1010875,208101,40.7378257,-73.9039237,11377
22320,Approved,CITY,Queens,1000150,208883,40.7399979,-73.942623,11101
22319,Approved,CITY,Queens,1023723,215447,40.7579406,-73.8575186,11368
22318,Approved,CITY,Queens,1020539,213958,40.7538673,-73.8690196,11368
22317,Approved,CITY,Brooklyn,998844,178590,40.6568529,-73.9474015,11225
22316,Approved,CITY,Brooklyn,1002469,178455,40.6564757,-73.9343369,11203
22315,Proposed,CITY,Brooklyn,998132,177419,40.6536399,-73.94997,11226
22314,Approved,CITY,Brooklyn,1008189,184259,40.6723927,-73.9137009,11233
22313,Approved,CITY,Brooklyn,1006369,182840,40.6685026,-73.9202665,11233
22293,Approved,CITY,Queens,1019786,213808,40.7534586,-73.8717382,11368
22292,Proposed,CITY,Brooklyn,1004989,181891,40.6659012,-73.925244,11212
22290,Approved,CITY,Brooklyn,1001082,190280,40.6889354,-73.9393063,11221
22289,Approved,CITY,Queens,1019104,212868,40.7508813,-73.8742047,11372
22288,Approved,CITY,Queens,1018550,213498,40.7526127,-73.876201,11372
22287,Approved,CITY,Queens,1017163,214018,40.7540452,-73.8812045,11372
22286,Approved,CITY,Queens,1017205,213310,40.7521018,-73.8810564,11372
22285,Approved,CITY,Queens,1016017,212437,40.7497099,-73.8853483,11372
22284,Approved,CITY,Queens,1014780,213754,40.7533291,-73.8898068,11372
22283,Approved,CITY,Queens,1014468,212222,40.7491253,-73.8909398,11372
22282,Approved,CITY,Queens,1013238,213538,40.7527415,-73.8953734,11372
22281,Approved,CITY,Queens,1012739,212269,40.74926,-73.8971798,11377
22280,Proposed,CITY,Queens,1012249,213998,40.7540072,-73.8989411,11377
22279,Approved,CITY,Queens,1012320,212089,40.7487673,-73.8986928,11377
22278,Approved,CITY,Queens,1011186,213855,40.753618,-73.9027784,11377
22277,Approved,CITY,Queens,1010187,211840,40.7480904,-73.9063919,11377
22276,Approved,CITY,Queens,1009711,213731,40.7532821,-73.9081027,11377
22275,Approved,CITY,Queens,1008423,212597,40.7501731,-73.9127556,11104
22274,Approved,CITY,Brooklyn,997895,197807,40.7096007,-73.9507829,11206
22273,Approved,CITY,Brooklyn,999641,195637,40.7036417,-73.9444901,11206
22272,Approved,CITY,Brooklyn,998554,197110,40.7076866,-73.9484074,11206
22271,Approved,CITY,Brooklyn,1001324,198834,40.7124136,-73.938412,11206
22270,Approved,CITY,Brooklyn,999881,197682,40.7092543,-73.9436197,11206
22269,Proposed,CITY,Brooklyn,996108,197176,40.7078713,-73.9572296,11211
22268,Approved,CITY,Brooklyn,1000016,196585,40.7062431,-73.9431353,11206
22267,Proposed,CITY,Brooklyn,997665,202916,40.723624,-73.9516023,11222
22266,Approved,CITY,Brooklyn,996913,205267,40.7300781,-73.9543109,11222
22264,Approved,CITY,Brooklyn,1001094,202369,40.7221168,-73.9392328,11222
22263,Approved,CITY,Brooklyn,999832,204385,40.7276525,-73.9437809,11222
22262,Approved,CITY,Brooklyn,998293,204040,40.7267082,-73.9493343,11222
22261,Approved,CITY,Brooklyn,996479,204221,40.7272077,-73.9558787,11222
22260,Proposed,CITY,Brooklyn,996089,204713,40.7285586,-73.9572849,11222
22259,Approved,CITY,Brooklyn,995982,203448,40.7250866,-73.9576732,11222
22258,Approved,CITY,Brooklyn,995639,201904,40.7208492,-73.9589133,11249
22255,Proposed,CITY,Brooklyn,995169,197685,40.7092696,-73.9606157,11211
22254,Approved,CITY,Brooklyn,997450,199401,40.7139765,-73.9523848,11211
22253,Approved,CITY,Brooklyn,997130,200827,40.717891,-73.9535364,11211
22252,Approved,CITY,Brooklyn,998107,203037,40.7239555,-73.9500074,11222
22251,Approved,CITY,Brooklyn,999193,202203,40.7216646,-73.9460913,11222
22250,Approved,CITY,Brooklyn,999635,201727,40.7203573,-73.9444978,11222
22249,Approved,CITY,Brooklyn,998817,201088,40.7186048,-73.9474501,11222
22248,Approved,CITY,Brooklyn,995961,200764,40.7177197,-73.9577536,11211
22247,Approved,CITY,Brooklyn,996195,200325,40.7165145,-73.9569103,11211
22246,Approved,CITY,Brooklyn,994490,198622,40.7118423,-73.9630634,11249
22245,Approved,CITY,Brooklyn,995920,198376,40.7111653,-73.9579057,11211
22244,Approved,CITY,Queens,1035713,226960,40.789479,-73.8141516,11357
22243,Approved,CITY,Brooklyn,994944,175550,40.6485144,-73.9614624,11226
22242,Approved,CITY,Brooklyn,1014435,151271,40.5818286,-73.8913318,11234
22241,Approved,CITY,Brooklyn,998684,172430,40.6399453,-73.9479913,11226
22240,Approved,CITY,Brooklyn,986235,168161,40.6282394,-73.9928489,11219
22238,Proposed,CITY,Brooklyn,983889,178672,40.65709,-74.0013011,11232
22237,Proposed,CITY,Brooklyn,985395,180735,40.6627524,-73.9958729,11232
22236,Approved,CITY,Brooklyn,982905,178792,40.6574193,-74.0048476,11232
22235,Approved,CITY,Brooklyn,990282,175520,40.6484364,-73.9782627,11218
22234,Approved,CITY,Brooklyn,1005402,196878,40.7070361,-73.9237083,11237
22233,Approved,CITY,Brooklyn,1022876,183234,40.6695274,-73.8607608,11208
22231,Proposed,CITY,Brooklyn,984594,192029,40.693752,-73.9987595,11201
22229,Installed,CITY,Queens,1036502,195503,40.703133,-73.8115467,11435
22228,Approved,CITY,Queens,1044748,211839,40.7479187,-73.7816597,11365
22227,Approved,CITY,Queens,1046481,213792,40.7532672,-73.7753872,11364
22226,Approved,CITY,Queens,1030450,214568,40.7554954,-73.833243,11355
22224,Approved,CITY,Queens,1028161,217607,40.7638483,-73.8414852,11368
22223,Approved,CITY,Queens,1006046,215010,40.7568024,-73.9213267,11101
22222,Proposed,CITY,Queens,1029391,197293,40.7080853,-73.8371813,11415
22221,Proposed,CITY,Brooklyn,990108,177724,40.654486,-73.9788878,11218
22220,Approved,CITY,Queens,1024491,212438,40.7496782,-73.8547645,11368
22219,Proposed,CITY,Brooklyn,993182,177060,40.6526609,-73.96781,11215
22218,Approved,CITY,Queens,1007597,225548,40.7857225,-73.9156917,11105
22217,Approved,CITY,Queens,1019280,213862,40.7536089,-73.8735643,11372
22216,Approved,CITY,Brooklyn,995003,192152,40.6940831,-73.9612233,11205
22215,Approved,CITY,Brooklyn,993342,192719,40.6956412,-73.9672123,11205
22214,Proposed,CITY,Brooklyn,992593,189868,40.6878166,-73.9699169,11205
22213,Approved,CITY,Brooklyn,995525,188888,40.6851235,-73.9593463,11238
22212,Approved,CITY,Brooklyn,995310,185192,40.6749791,-73.9601276,11238
22211,Approved,CITY,Brooklyn,991151,188966,40.6853421,-73.9751173,11217
22210,Approved,CITY,Brooklyn,982910,187651,40.6817353,-74.0048313,11231
22209,Proposed,CITY,Brooklyn,992353,184427,40.6728825,-73.9707888,11238
22208,Approved,CITY,Brooklyn,983078,184117,40.6720353,-74.004225,11231
22207,Proposed,CITY,Brooklyn,990632,185837,40.6767541,-73.9769916,11217
22206,Approved,CITY,Brooklyn,986152,189892,40.6878862,-73.9931418,11201
22205,Proposed,CITY,Brooklyn,988308,189299,40.6862578,-73.985368,11217
22204,Approved,CITY,Queens,1002487,217194,40.762805,-73.9341671,11106
22203,Approved,CITY,Queens,1001858,218351,40.7659819,-73.9364347,11106
22202,Approved,CITY,Queens,1001453,214302,40.7548692,-73.9379071,11101
22201,Approved,CITY,Queens,1016911,215453,40.7579848,-73.8821071,11370
22200,Proposed,CITY,Queens,1001185,215276,40.7575431,-73.938872,11101
22199,Approved,CITY,Queens,1014401,216475,40.7607989,-73.8911626,11370
22198,Approved,CITY,Queens,1013863,215085,40.7569855,-73.8931107,11370
22197,Approved,CITY,Queens,999690,214147,40.754447,-73.9442709,11101
22196,Approved,CITY,Queens,998682,211347,40.7467635,-73.9479151,11101
22195,Approved,CITY,Queens,1005572,221850,40.7755776,-73.9230159,11102
22194,Approved,CITY,Queens,1003833,219166,40.7682147,-73.9293025,11102
22193,Proposed,CITY,Queens,1002739,220596,40.772142,-73.9332481,11102
22192,Approved,CITY,Queens,1014064,219296,40.7685429,-73.8923666,11370
22191,Approved,CITY,Queens,1012450,220859,40.7728383,-73.8981868,11105
22190,Approved,CITY,Queens,1011901,215327,40.7576561,-73.9001917,11377
22189,Approved,CITY,Queens,1011053,222535,40.7774428,-73.9032238,11105
22177,Proposed,CITY,Queens,1010707,217816,40.7644914,-73.9044917,11377
22169,Approved,CITY,Queens,1010704,194709,40.7010684,-73.9045934,11385
22168,Approved,CITY,Queens,1008329,209764,40.7423975,-73.913105,11377
22167,Approved,CITY,Queens,1001114,210179,40.7435533,-73.939141,11101
22166,Approved,CITY,Brooklyn,991462,178420,40.6563954,-73.9740073,11218
22165,Proposed,CITY,Brooklyn,994893,184565,40.6732586,-73.9616319,11238
22164,Proposed,CITY,Brooklyn,993550,189467,40.686715,-73.9664667,11238
22163,Approved,CITY,Queens,1000181,209906,40.7428057,-73.9425087,11101
22162,Proposed,CITY,Brooklyn,993597,190567,40.6897342,-73.9662957,11205
22161,Proposed,CITY,Brooklyn,991664,190555,40.6897031,-73.9732659,11201
22160,Approved,CITY,Brooklyn,991959,188840,40.6849956,-73.9722041,11217
22159,Proposed,CITY,Brooklyn,990623,181388,40.6645426,-73.9770283,11215
22158,Approved,CITY,Brooklyn,980524,173174,40.6419984,-74.013426,11220
22157,Approved,CITY,Brooklyn,991275,193610,40.6980887,-73.9746654,11251
22156,Proposed,CITY,Brooklyn,980802,186248,40.6778838,-74.0124309,11231
22155,Approved,CITY,Brooklyn,985668,182290,40.6670205,-73.9948886,11215
22154,Proposed,CITY,Brooklyn,984831,189729,40.687439,-73.997905,11201
22153,Approved,CITY,Brooklyn,984642,159393,40.6041732,-73.9985883,11214
22152,Proposed,CITY,Brooklyn,985610,190247,40.6888607,-73.995096,11201
22151,Proposed,CITY,Brooklyn,986777,189203,40.6859949,-73.9908884,11201
22150,Approved,CITY,Brooklyn,986567,188796,40.6848778,-73.9916457,11201
22149,Proposed,CITY,Queens,1019712,216480,40.7607929,-73.8719912,11369
22148,Approved,CITY,Queens,1019186,220030,40.7705388,-73.8738715,11369
